ActivityID,LeadID,Date,ActivityType,AssignedRepID,created_at,updated_at
9482,2969,2024-05-04,call,42,2024-11-11 09:19:27,2024-11-11 09:19:27
9483,3014,2023-06-03,meeting,32,2024-11-11 09:19:27,2024-11-11 09:19:27
9484,2853,2024-05-19,meeting,22,2024-11-11 09:19:27,2024-11-11 09:19:27
9485,5752,2024-01-18,meeting,6,2024-11-11 09:19:27,2024-11-11 09:19:27
9486,9943,2023-11-02,meeting,5,2024-11-11 09:19:27,2024-11-11 09:19:27
9487,8590,2024-10-11,email,49,2024-11-11 09:19:27,2024-11-11 09:19:27
9488,889,2024-02-26,email,48,2024-11-11 09:19:27,2024-11-11 09:19:27
9489,6128,2024-06-23,call,33,2024-11-11 09:19:27,2024-11-11 09:19:27
9490,378,2024-05-21,meeting,16,2024-11-11 09:19:27,2024-11-11 09:19:27
9491,4228,2023-01-01,email,8,2024-11-11 09:19:27,2024-11-11 09:19:27
9492,6335,2023-11-05,email,22,2024-11-11 09:19:27,2024-11-11 09:19:27
9493,8114,2023-10-04,email,48,2024-11-11 09:19:27,2024-11-11 09:19:27
9494,1691,2023-01-16,meeting,20,2024-11-11 09:19:27,2024-11-11 09:19:27
9495,5449,2024-03-06,email,44,2024-11-11 09:19:27,2024-11-11 09:19:27
9496,3334,2023-07-08,call,4,2024-11-11 09:19:27,2024-11-11 09:19:27
9497,5500,2024-02-21,email,8,2024-11-11 09:19:27,2024-11-11 09:19:27
9498,5367,2024-09-30,call,50,2024-11-11 09:19:27,2024-11-11 09:19:27
9499,2239,2023-05-07,meeting,4,2024-11-11 09:19:27,2024-11-11 09:19:27
9500,9044,2023-01-15,email,26,2024-11-11 09:19:27,2024-11-11 09:19:27
9501,8871,2023-07-03,meeting,20,2024-11-11 09:19:27,2024-11-11 09:19:27
9502,8170,2024-08-16,meeting,17,2024-11-11 09:19:27,2024-11-11 09:19:27
9503,1883,2023-09-29,call,25,2024-11-11 09:19:27,2024-11-11 09:19:27
9504,3333,2024-05-08,meeting,17,2024-11-11 09:19:27,2024-11-11 09:19:27
9505,67,2023-04-28,call,4,2024-11-11 09:19:27,2024-11-11 09:19:27
9506,4037,2022-11-04,call,13,2024-11-11 09:19:27,2024-11-11 09:19:27
9507,2099,2024-03-23,call,38,2024-11-11 09:19:27,2024-11-11 09:19:27
9508,9923,2023-02-01,email,35,2024-11-11 09:19:27,2024-11-11 09:19:27
9509,4783,2024-10-07,meeting,24,2024-11-11 09:19:27,2024-11-11 09:19:27
9510,7959,2023-05-10,call,21,2024-11-11 09:19:27,2024-11-11 09:19:27
9511,6436,2024-05-06,meeting,9,2024-11-11 09:19:27,2024-11-11 09:19:27
9512,8637,2024-10-10,meeting,5,2024-11-11 09:19:27,2024-11-11 09:19:27
9513,6335,2023-07-06,call,2,2024-11-11 09:19:27,2024-11-11 09:19:27
9514,7339,2022-11-13,call,11,2024-11-11 09:19:27,2024-11-11 09:19:27
9515,2173,2023-01-24,meeting,45,2024-11-11 09:19:27,2024-11-11 09:19:27
9516,6770,2024-09-06,call,49,2024-11-11 09:19:27,2024-11-11 09:19:27
9517,5582,2022-12-06,meeting,47,2024-11-11 09:19:27,2024-11-11 09:19:27
9518,3242,2023-06-29,call,39,2024-11-11 09:19:27,2024-11-11 09:19:27
9519,2821,2024-06-07,email,24,2024-11-11 09:19:27,2024-11-11 09:19:27
9520,5965,2022-12-26,email,37,2024-11-11 09:19:27,2024-11-11 09:19:27
9521,3616,2023-01-14,email,11,2024-11-11 09:19:27,2024-11-11 09:19:27
9522,7950,2024-06-29,meeting,6,2024-11-11 09:19:27,2024-11-11 09:19:27
9523,7035,2023-05-08,email,45,2024-11-11 09:19:27,2024-11-11 09:19:27
9524,5027,2024-08-19,call,41,2024-11-11 09:19:27,2024-11-11 09:19:27
9525,2633,2024-03-14,email,6,2024-11-11 09:19:27,2024-11-11 09:19:27
9526,525,2024-09-16,call,26,2024-11-11 09:19:27,2024-11-11 09:19:27
9527,118,2024-01-29,meeting,6,2024-11-11 09:19:27,2024-11-11 09:19:27
9528,6703,2023-12-21,call,42,2024-11-11 09:19:27,2024-11-11 09:19:27
9529,5962,2023-05-07,meeting,12,2024-11-11 09:19:27,2024-11-11 09:19:27
9530,4637,2022-11-15,meeting,2,2024-11-11 09:19:27,2024-11-11 09:19:27
9531,4782,2023-01-17,email,28,2024-11-11 09:19:27,2024-11-11 09:19:27
9532,9593,2023-12-10,meeting,21,2024-11-11 09:19:27,2024-11-11 09:19:27
9533,4703,2024-06-02,call,2,2024-11-11 09:19:27,2024-11-11 09:19:27
9534,9354,2023-01-23,call,27,2024-11-11 09:19:27,2024-11-11 09:19:27
9535,3186,2023-08-14,email,21,2024-11-11 09:19:27,2024-11-11 09:19:27
9536,3692,2022-12-06,meeting,34,2024-11-11 09:19:27,2024-11-11 09:19:27
9537,9155,2023-06-02,call,49,2024-11-11 09:19:27,2024-11-11 09:19:27
9538,8284,2024-05-08,meeting,26,2024-11-11 09:19:27,2024-11-11 09:19:27
9539,8900,2023-06-28,call,45,2024-11-11 09:19:27,2024-11-11 09:19:27
9540,8609,2023-09-26,email,41,2024-11-11 09:19:27,2024-11-11 09:19:27
9541,8560,2023-12-04,meeting,14,2024-11-11 09:19:27,2024-11-11 09:19:27
9542,7753,2023-02-21,email,17,2024-11-11 09:19:27,2024-11-11 09:19:27
9543,1433,2023-05-12,meeting,21,2024-11-11 09:19:27,2024-11-11 09:19:27
9544,7239,2023-06-21,meeting,15,2024-11-11 09:19:27,2024-11-11 09:19:27
9545,7781,2023-07-19,email,17,2024-11-11 09:19:27,2024-11-11 09:19:27
9546,7558,2023-07-01,email,17,2024-11-11 09:19:27,2024-11-11 09:19:27
9547,526,2024-02-01,email,7,2024-11-11 09:19:27,2024-11-11 09:19:27
9548,5666,2023-07-05,email,50,2024-11-11 09:19:27,2024-11-11 09:19:27
9549,5984,2023-11-01,meeting,40,2024-11-11 09:19:27,2024-11-11 09:19:27
9550,139,2024-01-21,call,48,2024-11-11 09:19:27,2024-11-11 09:19:27
9551,8329,2024-02-24,email,6,2024-11-11 09:19:27,2024-11-11 09:19:27
9552,343,2023-08-17,email,40,2024-11-11 09:19:27,2024-11-11 09:19:27
9553,1509,2023-10-04,email,31,2024-11-11 09:19:27,2024-11-11 09:19:27
9554,3217,2023-12-10,meeting,36,2024-11-11 09:19:27,2024-11-11 09:19:27
9555,5831,2024-04-11,email,13,2024-11-11 09:19:27,2024-11-11 09:19:27
9556,5512,2024-07-18,email,40,2024-11-11 09:19:27,2024-11-11 09:19:27
9557,6607,2024-01-03,meeting,39,2024-11-11 09:19:27,2024-11-11 09:19:27
9558,5557,2022-12-18,meeting,27,2024-11-11 09:19:27,2024-11-11 09:19:27
9559,5648,2023-02-02,call,42,2024-11-11 09:19:27,2024-11-11 09:19:27
9560,4002,2023-04-22,email,3,2024-11-11 09:19:27,2024-11-11 09:19:27
9561,8012,2023-09-25,email,21,2024-11-11 09:19:27,2024-11-11 09:19:27
9562,7695,2024-06-25,call,9,2024-11-11 09:19:27,2024-11-11 09:19:27
9563,569,2023-04-17,call,30,2024-11-11 09:19:27,2024-11-11 09:19:27
9564,8142,2023-07-19,meeting,44,2024-11-11 09:19:27,2024-11-11 09:19:27
9565,4155,2023-12-13,email,46,2024-11-11 09:19:27,2024-11-11 09:19:27
9566,8941,2024-02-04,call,37,2024-11-11 09:19:27,2024-11-11 09:19:27
9567,2447,2022-11-08,email,22,2024-11-11 09:19:27,2024-11-11 09:19:27
9568,9040,2023-02-11,call,34,2024-11-11 09:19:27,2024-11-11 09:19:27
9569,7915,2024-02-02,call,28,2024-11-11 09:19:27,2024-11-11 09:19:27
9570,67,2024-07-07,meeting,1,2024-11-11 09:19:27,2024-11-11 09:19:27
9571,612,2023-09-15,call,4,2024-11-11 09:19:27,2024-11-11 09:19:27
9572,1695,2024-03-16,meeting,15,2024-11-11 09:19:27,2024-11-11 09:19:27
9573,6704,2023-12-10,email,4,2024-11-11 09:19:27,2024-11-11 09:19:27
9574,68,2023-04-29,email,40,2024-11-11 09:19:27,2024-11-11 09:19:27
9575,3130,2022-12-10,email,34,2024-11-11 09:19:27,2024-11-11 09:19:27
9576,8158,2023-11-04,email,4,2024-11-11 09:19:27,2024-11-11 09:19:27
9577,4911,2023-10-10,email,14,2024-11-11 09:19:27,2024-11-11 09:19:27
9578,540,2024-06-09,call,12,2024-11-11 09:19:27,2024-11-11 09:19:27
9579,6661,2023-12-09,meeting,3,2024-11-11 09:19:27,2024-11-11 09:19:27
9580,4371,2024-07-02,email,45,2024-11-11 09:19:27,2024-11-11 09:19:27
9581,6642,2023-05-29,meeting,19,2024-11-11 09:19:27,2024-11-11 09:19:27
9582,9822,2024-01-09,email,47,2024-11-11 09:19:27,2024-11-11 09:19:27
9583,5687,2024-06-15,email,35,2024-11-11 09:19:27,2024-11-11 09:19:27
9584,8775,2023-01-31,email,49,2024-11-11 09:19:27,2024-11-11 09:19:27
9585,4747,2023-03-27,call,10,2024-11-11 09:19:27,2024-11-11 09:19:27
9586,5072,2024-09-28,call,3,2024-11-11 09:19:27,2024-11-11 09:19:27
9587,3626,2022-11-12,call,46,2024-11-11 09:19:27,2024-11-11 09:19:27
9588,9555,2024-02-20,call,19,2024-11-11 09:19:27,2024-11-11 09:19:27
9589,6139,2023-11-29,email,35,2024-11-11 09:19:27,2024-11-11 09:19:27
9590,9238,2023-05-12,call,40,2024-11-11 09:19:27,2024-11-11 09:19:27
9591,3268,2023-08-01,email,46,2024-11-11 09:19:27,2024-11-11 09:19:27
9592,6472,2023-12-19,email,16,2024-11-11 09:19:27,2024-11-11 09:19:27
9593,3610,2023-09-13,call,50,2024-11-11 09:19:27,2024-11-11 09:19:27
9594,2848,2022-11-15,email,22,2024-11-11 09:19:27,2024-11-11 09:19:27
9595,4769,2023-08-05,call,10,2024-11-11 09:19:27,2024-11-11 09:19:27
9596,6577,2022-12-07,email,23,2024-11-11 09:19:27,2024-11-11 09:19:27
9597,7942,2023-11-16,email,37,2024-11-11 09:19:27,2024-11-11 09:19:27
9598,8244,2023-12-23,email,36,2024-11-11 09:19:27,2024-11-11 09:19:27
9599,5956,2023-01-16,call,24,2024-11-11 09:19:27,2024-11-11 09:19:27
9600,5124,2024-07-01,email,46,2024-11-11 09:19:27,2024-11-11 09:19:27
9601,5612,2024-02-10,email,9,2024-11-11 09:19:27,2024-11-11 09:19:27
9602,4915,2023-04-20,email,39,2024-11-11 09:19:27,2024-11-11 09:19:27
9603,4331,2024-02-13,meeting,29,2024-11-11 09:19:27,2024-11-11 09:19:27
9604,7201,2024-10-12,email,28,2024-11-11 09:19:27,2024-11-11 09:19:27
9605,6692,2024-09-20,email,35,2024-11-11 09:19:27,2024-11-11 09:19:27
9606,3358,2023-06-27,meeting,40,2024-11-11 09:19:27,2024-11-11 09:19:27
9607,8105,2022-12-01,email,38,2024-11-11 09:19:27,2024-11-11 09:19:27
9608,4448,2024-01-26,email,11,2024-11-11 09:19:27,2024-11-11 09:19:27
9609,4629,2023-11-24,meeting,7,2024-11-11 09:19:27,2024-11-11 09:19:27
9610,6118,2022-11-03,email,11,2024-11-11 09:19:27,2024-11-11 09:19:27
9611,3910,2024-10-11,call,9,2024-11-11 09:19:27,2024-11-11 09:19:27
9612,3966,2024-08-23,meeting,9,2024-11-11 09:19:27,2024-11-11 09:19:27
9613,8804,2024-06-18,call,25,2024-11-11 09:19:27,2024-11-11 09:19:27
9614,3527,2023-09-28,email,35,2024-11-11 09:19:27,2024-11-11 09:19:27
9615,6347,2023-04-22,call,23,2024-11-11 09:19:27,2024-11-11 09:19:27
9616,9697,2024-07-07,email,13,2024-11-11 09:19:27,2024-11-11 09:19:27
9617,3244,2023-01-29,call,50,2024-11-11 09:19:27,2024-11-11 09:19:27
9618,3366,2023-04-30,call,29,2024-11-11 09:19:27,2024-11-11 09:19:27
9619,6215,2024-01-23,email,14,2024-11-11 09:19:27,2024-11-11 09:19:27
9620,3456,2023-09-21,meeting,22,2024-11-11 09:19:27,2024-11-11 09:19:27
9621,8944,2024-03-13,call,46,2024-11-11 09:19:27,2024-11-11 09:19:27
9622,6322,2024-03-18,call,18,2024-11-11 09:19:27,2024-11-11 09:19:27
9623,3721,2024-07-26,email,21,2024-11-11 09:19:27,2024-11-11 09:19:27
9624,1963,2024-07-09,email,35,2024-11-11 09:19:27,2024-11-11 09:19:27
9625,5956,2024-08-07,call,27,2024-11-11 09:19:27,2024-11-11 09:19:27
9626,2144,2024-02-27,email,32,2024-11-11 09:19:27,2024-11-11 09:19:27
9627,9120,2024-01-06,call,31,2024-11-11 09:19:27,2024-11-11 09:19:27
9628,4344,2023-08-26,email,4,2024-11-11 09:19:27,2024-11-11 09:19:27
9629,9028,2023-05-07,email,34,2024-11-11 09:19:27,2024-11-11 09:19:27
9630,6755,2024-05-21,email,18,2024-11-11 09:19:27,2024-11-11 09:19:27
9631,1467,2024-09-23,meeting,24,2024-11-11 09:19:27,2024-11-11 09:19:27
9632,652,2023-06-13,call,3,2024-11-11 09:19:27,2024-11-11 09:19:27
9633,4767,2023-07-04,call,5,2024-11-11 09:19:27,2024-11-11 09:19:27
9634,1436,2023-06-14,call,1,2024-11-11 09:19:27,2024-11-11 09:19:27
9635,2184,2024-10-16,call,13,2024-11-11 09:19:27,2024-11-11 09:19:27
9636,3076,2023-10-24,meeting,30,2024-11-11 09:19:27,2024-11-11 09:19:27
9637,9055,2024-02-13,meeting,39,2024-11-11 09:19:27,2024-11-11 09:19:27
9638,3456,2023-10-08,meeting,49,2024-11-11 09:19:27,2024-11-11 09:19:27
9639,5799,2023-04-29,email,46,2024-11-11 09:19:27,2024-11-11 09:19:27
9640,6803,2022-11-17,email,41,2024-11-11 09:19:27,2024-11-11 09:19:27
9641,207,2023-09-28,email,22,2024-11-11 09:19:27,2024-11-11 09:19:27
9642,4903,2024-04-06,email,3,2024-11-11 09:19:27,2024-11-11 09:19:27
9643,2717,2023-07-12,meeting,24,2024-11-11 09:19:27,2024-11-11 09:19:27
9644,1697,2024-07-14,email,19,2024-11-11 09:19:27,2024-11-11 09:19:27
9645,6744,2024-09-09,meeting,49,2024-11-11 09:19:27,2024-11-11 09:19:27
9646,1613,2023-03-21,call,14,2024-11-11 09:19:27,2024-11-11 09:19:27
9647,167,2022-11-08,call,24,2024-11-11 09:19:27,2024-11-11 09:19:27
9648,5926,2023-01-27,meeting,49,2024-11-11 09:19:27,2024-11-11 09:19:27
9649,5930,2024-01-20,meeting,44,2024-11-11 09:19:27,2024-11-11 09:19:27
9650,4846,2023-06-01,email,19,2024-11-11 09:19:27,2024-11-11 09:19:27
9651,7269,2024-10-21,email,3,2024-11-11 09:19:27,2024-11-11 09:19:27
9652,4896,2023-02-20,meeting,39,2024-11-11 09:19:27,2024-11-11 09:19:27
9653,7669,2023-03-27,call,32,2024-11-11 09:19:27,2024-11-11 09:19:27
9654,1086,2023-09-26,email,11,2024-11-11 09:19:27,2024-11-11 09:19:27
9655,2567,2023-01-22,meeting,44,2024-11-11 09:19:27,2024-11-11 09:19:27
9656,1742,2024-09-28,call,33,2024-11-11 09:19:27,2024-11-11 09:19:27
9657,6714,2023-11-23,call,18,2024-11-11 09:19:27,2024-11-11 09:19:27
9658,2946,2023-10-18,email,15,2024-11-11 09:19:27,2024-11-11 09:19:27
9659,7366,2023-11-07,email,32,2024-11-11 09:19:27,2024-11-11 09:19:27
9660,9284,2023-03-30,meeting,25,2024-11-11 09:19:27,2024-11-11 09:19:27
9661,5590,2024-06-23,call,30,2024-11-11 09:19:27,2024-11-11 09:19:27
9662,9582,2023-10-17,email,48,2024-11-11 09:19:27,2024-11-11 09:19:27
9663,3493,2024-06-17,meeting,41,2024-11-11 09:19:27,2024-11-11 09:19:27
9664,2633,2023-11-04,meeting,49,2024-11-11 09:19:27,2024-11-11 09:19:27
9665,2957,2024-10-12,email,18,2024-11-11 09:19:27,2024-11-11 09:19:27
9666,6414,2024-05-18,call,1,2024-11-11 09:19:27,2024-11-11 09:19:27
9667,4491,2023-01-21,call,42,2024-11-11 09:19:27,2024-11-11 09:19:27
9668,5184,2023-07-07,call,43,2024-11-11 09:19:27,2024-11-11 09:19:27
9669,6740,2023-12-21,call,46,2024-11-11 09:19:27,2024-11-11 09:19:27
9670,175,2022-12-23,call,40,2024-11-11 09:19:27,2024-11-11 09:19:27
9671,285,2024-03-23,meeting,37,2024-11-11 09:19:27,2024-11-11 09:19:27
9672,4203,2023-04-24,meeting,21,2024-11-11 09:19:27,2024-11-11 09:19:27
9673,2840,2023-07-15,email,50,2024-11-11 09:19:27,2024-11-11 09:19:27
9674,5298,2024-06-09,email,48,2024-11-11 09:19:27,2024-11-11 09:19:27
9675,3811,2023-02-22,call,40,2024-11-11 09:19:27,2024-11-11 09:19:27
9676,5527,2023-05-22,meeting,42,2024-11-11 09:19:27,2024-11-11 09:19:27
9677,6472,2022-11-12,email,13,2024-11-11 09:19:27,2024-11-11 09:19:27
9678,6342,2023-12-07,call,2,2024-11-11 09:19:27,2024-11-11 09:19:27
9679,1954,2023-10-16,meeting,22,2024-11-11 09:19:27,2024-11-11 09:19:27
9680,3120,2022-11-08,meeting,29,2024-11-11 09:19:27,2024-11-11 09:19:27
9681,1843,2023-08-15,meeting,35,2024-11-11 09:19:27,2024-11-11 09:19:27
9682,9435,2023-09-05,call,7,2024-11-11 09:19:27,2024-11-11 09:19:27
9683,3303,2024-06-23,meeting,6,2024-11-11 09:19:27,2024-11-11 09:19:27
9684,6010,2023-03-26,call,28,2024-11-11 09:19:27,2024-11-11 09:19:27
9685,9649,2023-12-01,email,1,2024-11-11 09:19:27,2024-11-11 09:19:27
9686,6196,2024-07-16,meeting,23,2024-11-11 09:19:27,2024-11-11 09:19:27
9687,8690,2023-05-23,email,47,2024-11-11 09:19:27,2024-11-11 09:19:27
9688,2089,2024-05-28,call,42,2024-11-11 09:19:27,2024-11-11 09:19:27
9689,3627,2024-05-17,email,39,2024-11-11 09:19:27,2024-11-11 09:19:27
9690,1055,2023-01-04,call,37,2024-11-11 09:19:27,2024-11-11 09:19:27
9691,627,2023-01-08,meeting,15,2024-11-11 09:19:27,2024-11-11 09:19:27
9692,408,2023-03-26,meeting,7,2024-11-11 09:19:27,2024-11-11 09:19:27
9693,6909,2023-03-14,email,43,2024-11-11 09:19:27,2024-11-11 09:19:27
9694,7998,2024-01-13,email,13,2024-11-11 09:19:27,2024-11-11 09:19:27
9695,5523,2023-11-06,meeting,44,2024-11-11 09:19:27,2024-11-11 09:19:27
9696,3715,2023-04-24,email,26,2024-11-11 09:19:27,2024-11-11 09:19:27
9697,2152,2023-05-12,meeting,5,2024-11-11 09:19:27,2024-11-11 09:19:27
9698,653,2023-03-31,meeting,13,2024-11-11 09:19:27,2024-11-11 09:19:27
9699,471,2024-07-09,email,47,2024-11-11 09:19:27,2024-11-11 09:19:27
9700,4924,2023-02-05,call,12,2024-11-11 09:19:27,2024-11-11 09:19:27
9701,3189,2023-02-10,call,34,2024-11-11 09:19:27,2024-11-11 09:19:27
9702,9539,2024-01-14,call,33,2024-11-11 09:19:27,2024-11-11 09:19:27
9703,9742,2023-12-02,call,3,2024-11-11 09:19:27,2024-11-11 09:19:27
9704,6405,2023-03-24,email,28,2024-11-11 09:19:27,2024-11-11 09:19:27
9705,2324,2024-03-03,call,22,2024-11-11 09:19:27,2024-11-11 09:19:27
9706,1727,2023-05-12,meeting,17,2024-11-11 09:19:27,2024-11-11 09:19:27
9707,4618,2023-04-16,meeting,13,2024-11-11 09:19:27,2024-11-11 09:19:27
9708,9190,2022-12-12,call,34,2024-11-11 09:19:27,2024-11-11 09:19:27
9709,8257,2023-04-05,email,23,2024-11-11 09:19:27,2024-11-11 09:19:27
9710,8772,2023-12-23,call,17,2024-11-11 09:19:27,2024-11-11 09:19:27
9711,7239,2023-02-04,call,38,2024-11-11 09:19:27,2024-11-11 09:19:27
9712,9380,2023-08-15,email,34,2024-11-11 09:19:27,2024-11-11 09:19:27
9713,2890,2023-10-02,call,1,2024-11-11 09:19:27,2024-11-11 09:19:27
9714,5748,2023-12-07,meeting,13,2024-11-11 09:19:27,2024-11-11 09:19:27
9715,4557,2024-02-25,call,42,2024-11-11 09:19:27,2024-11-11 09:19:27
9716,3361,2024-08-07,meeting,23,2024-11-11 09:19:27,2024-11-11 09:19:27
9717,9495,2023-11-16,email,50,2024-11-11 09:19:27,2024-11-11 09:19:27
9718,6786,2024-07-25,call,42,2024-11-11 09:19:27,2024-11-11 09:19:27
9719,7379,2024-03-01,meeting,45,2024-11-11 09:19:27,2024-11-11 09:19:27
9720,2062,2022-11-13,meeting,4,2024-11-11 09:19:27,2024-11-11 09:19:27
9721,7611,2023-06-24,meeting,35,2024-11-11 09:19:27,2024-11-11 09:19:27
9722,7228,2024-09-29,call,46,2024-11-11 09:19:27,2024-11-11 09:19:27
9723,9851,2024-06-06,call,35,2024-11-11 09:19:27,2024-11-11 09:19:27
9724,8081,2023-06-16,meeting,27,2024-11-11 09:19:27,2024-11-11 09:19:27
9725,7720,2024-10-09,meeting,40,2024-11-11 09:19:27,2024-11-11 09:19:27
9726,6744,2023-06-20,email,23,2024-11-11 09:19:27,2024-11-11 09:19:27
9727,8634,2024-05-31,call,27,2024-11-11 09:19:27,2024-11-11 09:19:27
9728,5662,2023-09-04,call,40,2024-11-11 09:19:27,2024-11-11 09:19:27
9729,8020,2024-07-19,email,12,2024-11-11 09:19:27,2024-11-11 09:19:27
9730,8399,2024-05-09,email,18,2024-11-11 09:19:27,2024-11-11 09:19:27
9731,933,2024-03-08,call,17,2024-11-11 09:19:27,2024-11-11 09:19:27
9732,3052,2023-06-13,call,7,2024-11-11 09:19:27,2024-11-11 09:19:27
9733,9738,2023-04-28,meeting,42,2024-11-11 09:19:27,2024-11-11 09:19:27
9734,26,2023-07-08,call,17,2024-11-11 09:19:27,2024-11-11 09:19:27
9735,3136,2023-08-01,meeting,18,2024-11-11 09:19:27,2024-11-11 09:19:27
9736,6824,2023-02-22,call,1,2024-11-11 09:19:27,2024-11-11 09:19:27
9737,5359,2024-01-22,meeting,38,2024-11-11 09:19:27,2024-11-11 09:19:27
9738,9896,2022-11-20,meeting,46,2024-11-11 09:19:27,2024-11-11 09:19:27
9739,990,2023-02-19,email,47,2024-11-11 09:19:27,2024-11-11 09:19:27
9740,2276,2024-02-13,meeting,15,2024-11-11 09:19:27,2024-11-11 09:19:27
9741,9927,2023-07-17,meeting,2,2024-11-11 09:19:27,2024-11-11 09:19:27
9742,7144,2022-11-14,call,20,2024-11-11 09:19:27,2024-11-11 09:19:27
9743,6506,2022-11-05,meeting,13,2024-11-11 09:19:27,2024-11-11 09:19:27
9744,9536,2024-09-26,email,18,2024-11-11 09:19:27,2024-11-11 09:19:27
9745,3694,2024-09-23,meeting,42,2024-11-11 09:19:27,2024-11-11 09:19:27
9746,3243,2024-04-05,call,43,2024-11-11 09:19:27,2024-11-11 09:19:27
9747,7612,2024-03-05,call,46,2024-11-11 09:19:27,2024-11-11 09:19:27
9748,4710,2022-11-28,meeting,12,2024-11-11 09:19:27,2024-11-11 09:19:27
9749,3821,2023-11-29,email,47,2024-11-11 09:19:27,2024-11-11 09:19:27
9750,5486,2024-07-20,call,49,2024-11-11 09:19:27,2024-11-11 09:19:27
9751,457,2024-06-24,meeting,27,2024-11-11 09:19:27,2024-11-11 09:19:27
9752,8115,2024-07-17,meeting,44,2024-11-11 09:19:27,2024-11-11 09:19:27
9753,313,2022-11-27,email,36,2024-11-11 09:19:27,2024-11-11 09:19:27
9754,3586,2023-01-29,meeting,36,2024-11-11 09:19:27,2024-11-11 09:19:27
9755,6431,2024-03-25,call,26,2024-11-11 09:19:27,2024-11-11 09:19:27
9756,6203,2024-04-09,email,49,2024-11-11 09:19:27,2024-11-11 09:19:27
9757,2015,2024-10-18,call,16,2024-11-11 09:19:27,2024-11-11 09:19:27
9758,969,2023-01-12,call,29,2024-11-11 09:19:27,2024-11-11 09:19:27
9759,781,2023-03-07,meeting,16,2024-11-11 09:19:27,2024-11-11 09:19:27
9760,2624,2024-05-08,call,50,2024-11-11 09:19:27,2024-11-11 09:19:27
9761,6294,2024-08-20,meeting,35,2024-11-11 09:19:27,2024-11-11 09:19:27
9762,1023,2022-11-17,call,43,2024-11-11 09:19:27,2024-11-11 09:19:27
9763,4128,2024-09-09,email,49,2024-11-11 09:19:27,2024-11-11 09:19:27
9764,559,2023-11-16,meeting,33,2024-11-11 09:19:27,2024-11-11 09:19:27
9765,4098,2023-08-16,email,46,2024-11-11 09:19:27,2024-11-11 09:19:27
9766,1096,2023-04-26,call,31,2024-11-11 09:19:27,2024-11-11 09:19:27
9767,468,2024-10-09,email,35,2024-11-11 09:19:27,2024-11-11 09:19:27
9768,1743,2023-07-04,call,28,2024-11-11 09:19:27,2024-11-11 09:19:27
9769,1749,2023-11-28,call,11,2024-11-11 09:19:27,2024-11-11 09:19:27
9770,6690,2024-05-26,call,36,2024-11-11 09:19:27,2024-11-11 09:19:27
9771,7725,2023-11-10,meeting,49,2024-11-11 09:19:27,2024-11-11 09:19:27
9772,4755,2023-08-27,email,43,2024-11-11 09:19:27,2024-11-11 09:19:27
9773,5800,2024-08-13,meeting,12,2024-11-11 09:19:27,2024-11-11 09:19:27
9774,1001,2024-06-20,call,4,2024-11-11 09:19:27,2024-11-11 09:19:27
9775,4166,2024-08-08,call,26,2024-11-11 09:19:27,2024-11-11 09:19:27
9776,5033,2024-04-21,call,41,2024-11-11 09:19:27,2024-11-11 09:19:27
9777,7307,2024-09-15,email,25,2024-11-11 09:19:27,2024-11-11 09:19:27
9778,1104,2024-09-15,call,23,2024-11-11 09:19:27,2024-11-11 09:19:27
9779,8681,2023-10-24,email,33,2024-11-11 09:19:27,2024-11-11 09:19:27
9780,7615,2023-12-26,call,5,2024-11-11 09:19:27,2024-11-11 09:19:27
9781,4549,2022-12-10,call,47,2024-11-11 09:19:27,2024-11-11 09:19:27
9782,1376,2023-05-16,meeting,15,2024-11-11 09:19:27,2024-11-11 09:19:27
9783,8997,2023-11-10,meeting,48,2024-11-11 09:19:27,2024-11-11 09:19:27
9784,9103,2023-07-02,meeting,45,2024-11-11 09:19:27,2024-11-11 09:19:27
9785,1343,2023-03-17,email,6,2024-11-11 09:19:27,2024-11-11 09:19:27
9786,6586,2023-03-14,meeting,26,2024-11-11 09:19:27,2024-11-11 09:19:27
9787,5536,2024-10-08,meeting,13,2024-11-11 09:19:27,2024-11-11 09:19:27
9788,7169,2023-10-29,meeting,28,2024-11-11 09:19:27,2024-11-11 09:19:27
9789,3398,2023-09-23,email,45,2024-11-11 09:19:27,2024-11-11 09:19:27
9790,7487,2023-05-05,email,38,2024-11-11 09:19:27,2024-11-11 09:19:27
9791,1005,2024-07-26,call,19,2024-11-11 09:19:27,2024-11-11 09:19:27
9792,1380,2024-05-18,call,49,2024-11-11 09:19:27,2024-11-11 09:19:27
9793,5864,2023-12-04,email,3,2024-11-11 09:19:27,2024-11-11 09:19:27
9794,3401,2023-05-07,email,6,2024-11-11 09:19:27,2024-11-11 09:19:27
9795,3996,2024-01-06,meeting,50,2024-11-11 09:19:27,2024-11-11 09:19:27
9796,7159,2024-03-10,call,35,2024-11-11 09:19:27,2024-11-11 09:19:27
9797,3227,2023-08-31,call,38,2024-11-11 09:19:27,2024-11-11 09:19:27
9798,8264,2023-11-18,meeting,11,2024-11-11 09:19:27,2024-11-11 09:19:27
9799,8245,2023-12-12,email,21,2024-11-11 09:19:27,2024-11-11 09:19:27
9800,9513,2024-04-17,email,38,2024-11-11 09:19:27,2024-11-11 09:19:27
9801,6837,2024-02-03,email,18,2024-11-11 09:19:27,2024-11-11 09:19:27
