StageID,OpportunityID,StageName,StageStartDate,StageEndDate,created_at,updated_at
8221,2795,proposal,2024-04-21,2022-11-01,2024-11-11 09:19:27,2024-11-11 09:19:27
8222,8734,negotiation,2024-02-22,2023-12-15,2024-11-11 09:19:27,2024-11-11 09:19:27
8223,7356,negotiation,2023-08-11,2024-04-27,2024-11-11 09:19:27,2024-11-11 09:19:27
8224,5347,proposal,2023-08-07,2024-03-20,2024-11-11 09:19:27,2024-11-11 09:19:27
8225,7148,discovery,2024-03-01,2023-09-16,2024-11-11 09:19:27,2024-11-11 09:19:27
8226,3906,proposal,2023-06-02,2024-09-03,2024-11-11 09:19:27,2024-11-11 09:19:27
8227,1017,discovery,2024-02-07,2024-10-10,2024-11-11 09:19:27,2024-11-11 09:19:27
8228,4016,discovery,2022-12-04,2023-03-09,2024-11-11 09:19:27,2024-11-11 09:19:27
8229,5360,discovery,2023-04-01,2024-08-25,2024-11-11 09:19:27,2024-11-11 09:19:27
8230,5522,discovery,2024-04-17,2023-09-07,2024-11-11 09:19:27,2024-11-11 09:19:27
8231,81,proposal,2024-01-29,2023-03-16,2024-11-11 09:19:27,2024-11-11 09:19:27
8232,7954,proposal,2023-04-06,2023-02-08,2024-11-11 09:19:27,2024-11-11 09:19:27
8233,8160,proposal,2024-01-17,2022-10-30,2024-11-11 09:19:27,2024-11-11 09:19:27
8234,9984,proposal,2023-12-24,2023-02-04,2024-11-11 09:19:27,2024-11-11 09:19:27
8235,1449,negotiation,2023-10-08,2023-09-20,2024-11-11 09:19:27,2024-11-11 09:19:27
8236,2837,discovery,2022-12-07,2023-06-23,2024-11-11 09:19:27,2024-11-11 09:19:27
8237,3295,proposal,2023-03-31,2024-09-24,2024-11-11 09:19:27,2024-11-11 09:19:27
8238,6029,discovery,2024-03-03,2024-06-07,2024-11-11 09:19:27,2024-11-11 09:19:27
8239,2169,proposal,2023-10-13,2024-07-20,2024-11-11 09:19:27,2024-11-11 09:19:27
8240,5277,discovery,2024-03-08,2024-03-28,2024-11-11 09:19:27,2024-11-11 09:19:27
8241,4205,proposal,2023-09-30,2023-09-30,2024-11-11 09:19:27,2024-11-11 09:19:27
8242,3871,proposal,2024-05-02,2023-09-13,2024-11-11 09:19:27,2024-11-11 09:19:27
8243,9048,negotiation,2024-08-09,2023-11-11,2024-11-11 09:19:27,2024-11-11 09:19:27
8244,7222,discovery,2023-03-14,2022-11-22,2024-11-11 09:19:27,2024-11-11 09:19:27
8245,3670,negotiation,2023-12-29,2023-08-28,2024-11-11 09:19:27,2024-11-11 09:19:27
8246,9444,negotiation,2023-10-04,2024-03-19,2024-11-11 09:19:27,2024-11-11 09:19:27
8247,7455,negotiation,2023-08-15,2023-06-19,2024-11-11 09:19:27,2024-11-11 09:19:27
8248,47,negotiation,2024-06-08,2023-05-09,2024-11-11 09:19:27,2024-11-11 09:19:27
8249,2788,negotiation,2024-05-01,2023-05-15,2024-11-11 09:19:27,2024-11-11 09:19:27
8250,6494,negotiation,2023-10-02,2023-06-30,2024-11-11 09:19:27,2024-11-11 09:19:27
8251,7372,negotiation,2024-04-22,2023-05-27,2024-11-11 09:19:27,2024-11-11 09:19:27
8252,391,negotiation,2024-02-01,2023-01-07,2024-11-11 09:19:27,2024-11-11 09:19:27
8253,7438,discovery,2024-05-18,2023-12-30,2024-11-11 09:19:27,2024-11-11 09:19:27
8254,5400,negotiation,2023-10-05,2024-04-01,2024-11-11 09:19:27,2024-11-11 09:19:27
8255,7177,proposal,2024-07-15,2023-08-19,2024-11-11 09:19:27,2024-11-11 09:19:27
8256,7033,discovery,2024-10-20,2022-11-20,2024-11-11 09:19:27,2024-11-11 09:19:27
8257,1902,negotiation,2024-09-20,2024-05-11,2024-11-11 09:19:27,2024-11-11 09:19:27
8258,8750,proposal,2024-06-21,2024-06-18,2024-11-11 09:19:27,2024-11-11 09:19:27
8259,985,discovery,2023-12-22,2023-01-10,2024-11-11 09:19:27,2024-11-11 09:19:27
8260,5726,discovery,2023-12-02,2023-07-09,2024-11-11 09:19:27,2024-11-11 09:19:27
8261,260,negotiation,2023-01-17,2023-01-14,2024-11-11 09:19:27,2024-11-11 09:19:27
8262,4313,negotiation,2023-12-03,2024-01-18,2024-11-11 09:19:27,2024-11-11 09:19:27
8263,9670,discovery,2023-08-20,2024-02-14,2024-11-11 09:19:27,2024-11-11 09:19:27
8264,5653,discovery,2022-10-25,2024-09-09,2024-11-11 09:19:27,2024-11-11 09:19:27
8265,9607,discovery,2022-12-13,2024-05-08,2024-11-11 09:19:27,2024-11-11 09:19:27
8266,8906,negotiation,2024-09-25,2022-11-14,2024-11-11 09:19:27,2024-11-11 09:19:27
8267,5662,proposal,2024-01-29,2023-05-18,2024-11-11 09:19:27,2024-11-11 09:19:27
8268,5885,negotiation,2023-04-10,2024-09-20,2024-11-11 09:19:27,2024-11-11 09:19:27
8269,7450,proposal,2023-02-04,2023-04-02,2024-11-11 09:19:27,2024-11-11 09:19:27
8270,7428,discovery,2023-10-10,2024-10-19,2024-11-11 09:19:27,2024-11-11 09:19:27
8271,4845,proposal,2023-06-12,2023-10-09,2024-11-11 09:19:27,2024-11-11 09:19:27
8272,7754,negotiation,2023-08-07,2024-04-03,2024-11-11 09:19:27,2024-11-11 09:19:27
8273,7983,negotiation,2023-09-16,2023-04-01,2024-11-11 09:19:27,2024-11-11 09:19:27
8274,5218,negotiation,2023-05-25,2024-01-18,2024-11-11 09:19:27,2024-11-11 09:19:27
8275,9282,negotiation,2023-10-08,2023-12-06,2024-11-11 09:19:27,2024-11-11 09:19:27
8276,2590,proposal,2024-10-05,2024-07-07,2024-11-11 09:19:27,2024-11-11 09:19:27
8277,9497,proposal,2023-07-03,2023-10-03,2024-11-11 09:19:27,2024-11-11 09:19:27
8278,7119,proposal,2022-10-26,2023-04-14,2024-11-11 09:19:27,2024-11-11 09:19:27
8279,3532,discovery,2023-07-19,2023-01-28,2024-11-11 09:19:27,2024-11-11 09:19:27
8280,8936,negotiation,2022-10-30,2024-03-25,2024-11-11 09:19:27,2024-11-11 09:19:27
8281,2160,negotiation,2023-06-07,2023-11-28,2024-11-11 09:19:27,2024-11-11 09:19:27
8282,6425,discovery,2023-05-05,2023-04-12,2024-11-11 09:19:27,2024-11-11 09:19:27
8283,7237,negotiation,2024-06-17,2023-11-22,2024-11-11 09:19:27,2024-11-11 09:19:27
8284,3502,negotiation,2023-02-21,2024-05-11,2024-11-11 09:19:27,2024-11-11 09:19:27
8285,6133,negotiation,2024-03-06,2023-10-08,2024-11-11 09:19:27,2024-11-11 09:19:27
8286,9020,negotiation,2022-11-21,2024-02-07,2024-11-11 09:19:27,2024-11-11 09:19:27
8287,8821,discovery,2023-05-10,2024-05-15,2024-11-11 09:19:27,2024-11-11 09:19:27
8288,1624,discovery,2024-04-01,2023-12-07,2024-11-11 09:19:27,2024-11-11 09:19:27
8289,599,proposal,2024-08-12,2023-08-13,2024-11-11 09:19:27,2024-11-11 09:19:27
8290,7710,negotiation,2024-05-21,2023-07-12,2024-11-11 09:19:27,2024-11-11 09:19:27
8291,443,proposal,2022-12-01,2023-09-25,2024-11-11 09:19:27,2024-11-11 09:19:27
8292,2217,negotiation,2024-09-06,2023-09-10,2024-11-11 09:19:27,2024-11-11 09:19:27
8293,2089,proposal,2023-07-31,2024-05-23,2024-11-11 09:19:27,2024-11-11 09:19:27
8294,5631,discovery,2024-06-27,2023-12-10,2024-11-11 09:19:27,2024-11-11 09:19:27
8295,4590,proposal,2023-08-08,2024-03-17,2024-11-11 09:19:27,2024-11-11 09:19:27
8296,6274,discovery,2023-10-05,2022-12-04,2024-11-11 09:19:27,2024-11-11 09:19:27
8297,4367,proposal,2023-12-01,2023-09-03,2024-11-11 09:19:27,2024-11-11 09:19:27
8298,6583,negotiation,2023-12-03,2023-02-25,2024-11-11 09:19:27,2024-11-11 09:19:27
8299,1117,proposal,2023-07-29,2024-02-25,2024-11-11 09:19:27,2024-11-11 09:19:27
8300,9330,discovery,2023-11-28,2023-03-07,2024-11-11 09:19:27,2024-11-11 09:19:27
8301,7911,negotiation,2023-11-12,2023-04-15,2024-11-11 09:19:27,2024-11-11 09:19:27
8302,3469,proposal,2024-07-01,2022-12-31,2024-11-11 09:19:27,2024-11-11 09:19:27
8303,1580,negotiation,2023-04-06,2024-03-08,2024-11-11 09:19:27,2024-11-11 09:19:27
8304,3048,negotiation,2024-02-02,2023-01-07,2024-11-11 09:19:27,2024-11-11 09:19:27
8305,7016,negotiation,2024-07-21,2022-11-20,2024-11-11 09:19:27,2024-11-11 09:19:27
8306,1023,discovery,2024-07-02,2023-11-04,2024-11-11 09:19:27,2024-11-11 09:19:27
8307,9776,negotiation,2023-04-12,2023-09-25,2024-11-11 09:19:27,2024-11-11 09:19:27
8308,778,discovery,2023-05-04,2022-11-15,2024-11-11 09:19:27,2024-11-11 09:19:27
8309,6955,negotiation,2024-06-22,2024-04-10,2024-11-11 09:19:27,2024-11-11 09:19:27
8310,6792,proposal,2023-07-23,2023-05-17,2024-11-11 09:19:27,2024-11-11 09:19:27
8311,2430,proposal,2022-10-29,2023-04-24,2024-11-11 09:19:27,2024-11-11 09:19:27
8312,6802,discovery,2024-06-08,2024-09-12,2024-11-11 09:19:27,2024-11-11 09:19:27
8313,212,negotiation,2023-11-18,2024-10-13,2024-11-11 09:19:27,2024-11-11 09:19:27
8314,6243,negotiation,2023-10-13,2023-06-24,2024-11-11 09:19:27,2024-11-11 09:19:27
8315,5509,proposal,2023-10-13,2024-03-14,2024-11-11 09:19:27,2024-11-11 09:19:27
8316,4939,proposal,2023-01-02,2023-12-14,2024-11-11 09:19:27,2024-11-11 09:19:27
8317,1347,discovery,2023-04-23,2024-09-01,2024-11-11 09:19:27,2024-11-11 09:19:27
8318,3576,negotiation,2024-02-10,2024-05-21,2024-11-11 09:19:27,2024-11-11 09:19:27
8319,4249,discovery,2024-05-06,2022-11-04,2024-11-11 09:19:27,2024-11-11 09:19:27
8320,4091,negotiation,2024-07-27,2023-07-30,2024-11-11 09:19:27,2024-11-11 09:19:27
8321,6553,discovery,2024-08-25,2022-11-12,2024-11-11 09:19:27,2024-11-11 09:19:27
8322,3964,proposal,2022-12-06,2024-09-27,2024-11-11 09:19:27,2024-11-11 09:19:27
8323,6683,negotiation,2023-02-12,2024-01-14,2024-11-11 09:19:27,2024-11-11 09:19:27
8324,2828,discovery,2023-04-08,2024-03-07,2024-11-11 09:19:27,2024-11-11 09:19:27
8325,6249,proposal,2023-12-02,2023-08-26,2024-11-11 09:19:27,2024-11-11 09:19:27
8326,3498,discovery,2023-07-10,2023-11-26,2024-11-11 09:19:27,2024-11-11 09:19:27
8327,7554,proposal,2023-07-06,2024-06-30,2024-11-11 09:19:27,2024-11-11 09:19:27
8328,9531,proposal,2023-12-29,2023-07-07,2024-11-11 09:19:27,2024-11-11 09:19:27
8329,9538,proposal,2023-06-06,2024-06-28,2024-11-11 09:19:27,2024-11-11 09:19:27
8330,8518,discovery,2024-05-08,2023-07-12,2024-11-11 09:19:27,2024-11-11 09:19:27
8331,8285,discovery,2024-02-13,2023-12-03,2024-11-11 09:19:27,2024-11-11 09:19:27
8332,3434,discovery,2022-12-31,2024-03-09,2024-11-11 09:19:27,2024-11-11 09:19:27
8333,29,negotiation,2022-12-08,2022-11-09,2024-11-11 09:19:27,2024-11-11 09:19:27
8334,6996,negotiation,2023-09-30,2022-12-17,2024-11-11 09:19:27,2024-11-11 09:19:27
8335,4890,discovery,2024-09-10,2024-01-24,2024-11-11 09:19:27,2024-11-11 09:19:27
8336,3117,negotiation,2023-10-08,2024-09-13,2024-11-11 09:19:27,2024-11-11 09:19:27
8337,9512,negotiation,2024-02-27,2023-07-10,2024-11-11 09:19:27,2024-11-11 09:19:27
8338,469,proposal,2024-04-05,2024-09-26,2024-11-11 09:19:27,2024-11-11 09:19:27
8339,6187,negotiation,2023-10-19,2023-03-06,2024-11-11 09:19:27,2024-11-11 09:19:27
8340,6619,negotiation,2023-09-25,2023-12-08,2024-11-11 09:19:27,2024-11-11 09:19:27
8341,5371,negotiation,2023-04-10,2023-10-05,2024-11-11 09:19:27,2024-11-11 09:19:27
8342,2657,discovery,2023-10-06,2024-06-19,2024-11-11 09:19:27,2024-11-11 09:19:27
8343,2730,negotiation,2024-05-02,2024-09-22,2024-11-11 09:19:27,2024-11-11 09:19:27
8344,2082,negotiation,2024-01-13,2024-04-04,2024-11-11 09:19:27,2024-11-11 09:19:27
8345,3889,discovery,2022-12-02,2023-09-11,2024-11-11 09:19:27,2024-11-11 09:19:27
8346,5794,negotiation,2023-12-10,2023-01-31,2024-11-11 09:19:27,2024-11-11 09:19:27
8347,4510,discovery,2024-01-25,2024-02-16,2024-11-11 09:19:27,2024-11-11 09:19:27
8348,3616,proposal,2024-04-10,2023-02-24,2024-11-11 09:19:27,2024-11-11 09:19:27
8349,4830,proposal,2023-01-23,2024-06-12,2024-11-11 09:19:27,2024-11-11 09:19:27
8350,2305,negotiation,2023-06-20,2022-11-05,2024-11-11 09:19:27,2024-11-11 09:19:27
8351,9622,discovery,2023-04-20,2024-04-07,2024-11-11 09:19:27,2024-11-11 09:19:27
8352,4249,proposal,2024-10-21,2024-03-07,2024-11-11 09:19:27,2024-11-11 09:19:27
8353,4168,negotiation,2024-09-19,2024-05-04,2024-11-11 09:19:27,2024-11-11 09:19:27
8354,7129,negotiation,2024-08-13,2023-07-29,2024-11-11 09:19:27,2024-11-11 09:19:27
8355,2837,negotiation,2023-06-29,2024-01-15,2024-11-11 09:19:27,2024-11-11 09:19:27
8356,6762,negotiation,2024-10-15,2023-10-13,2024-11-11 09:19:27,2024-11-11 09:19:27
8357,6467,proposal,2024-09-09,2024-02-24,2024-11-11 09:19:27,2024-11-11 09:19:27
8358,3891,proposal,2023-12-15,2023-08-09,2024-11-11 09:19:27,2024-11-11 09:19:27
8359,6528,negotiation,2024-06-18,2023-02-23,2024-11-11 09:19:27,2024-11-11 09:19:27
8360,1219,proposal,2024-08-09,2023-10-10,2024-11-11 09:19:27,2024-11-11 09:19:27
8361,5917,negotiation,2023-11-15,2022-12-12,2024-11-11 09:19:27,2024-11-11 09:19:27
8362,8805,proposal,2022-12-29,2024-06-02,2024-11-11 09:19:27,2024-11-11 09:19:27
8363,3790,discovery,2024-04-08,2023-03-04,2024-11-11 09:19:27,2024-11-11 09:19:27
8364,5792,negotiation,2024-07-23,2022-10-30,2024-11-11 09:19:27,2024-11-11 09:19:27
8365,7149,discovery,2024-01-23,2023-08-17,2024-11-11 09:19:27,2024-11-11 09:19:27
8366,6261,discovery,2023-08-01,2024-10-09,2024-11-11 09:19:27,2024-11-11 09:19:27
8367,7234,negotiation,2023-03-30,2024-08-27,2024-11-11 09:19:27,2024-11-11 09:19:27
8368,8102,discovery,2023-10-23,2023-09-13,2024-11-11 09:19:27,2024-11-11 09:19:27
8369,1279,negotiation,2023-12-23,2023-04-07,2024-11-11 09:19:27,2024-11-11 09:19:27
8370,7706,proposal,2024-03-21,2023-12-18,2024-11-11 09:19:27,2024-11-11 09:19:27
8371,758,negotiation,2024-04-28,2024-05-03,2024-11-11 09:19:27,2024-11-11 09:19:27
8372,4158,negotiation,2023-11-05,2022-11-02,2024-11-11 09:19:27,2024-11-11 09:19:27
8373,8200,proposal,2022-10-22,2023-12-26,2024-11-11 09:19:27,2024-11-11 09:19:27
8374,7466,discovery,2023-12-20,2024-05-18,2024-11-11 09:19:27,2024-11-11 09:19:27
8375,4780,negotiation,2023-11-10,2023-10-12,2024-11-11 09:19:27,2024-11-11 09:19:27
8376,8905,discovery,2024-09-05,2024-02-22,2024-11-11 09:19:27,2024-11-11 09:19:27
8377,8126,proposal,2023-12-08,2023-09-24,2024-11-11 09:19:27,2024-11-11 09:19:27
8378,4485,negotiation,2023-09-19,2024-01-09,2024-11-11 09:19:27,2024-11-11 09:19:27
8379,1250,proposal,2023-04-15,2023-12-03,2024-11-11 09:19:27,2024-11-11 09:19:27
8380,7473,discovery,2023-06-14,2023-04-24,2024-11-11 09:19:27,2024-11-11 09:19:27
8381,5174,proposal,2022-12-15,2023-12-11,2024-11-11 09:19:27,2024-11-11 09:19:27
8382,4958,discovery,2024-06-23,2024-08-16,2024-11-11 09:19:27,2024-11-11 09:19:27
8383,5571,negotiation,2024-05-15,2024-09-07,2024-11-11 09:19:27,2024-11-11 09:19:27
8384,804,proposal,2024-09-08,2024-02-28,2024-11-11 09:19:27,2024-11-11 09:19:27
8385,1729,negotiation,2023-03-30,2024-03-11,2024-11-11 09:19:27,2024-11-11 09:19:27
8386,7983,proposal,2024-03-14,2023-04-06,2024-11-11 09:19:27,2024-11-11 09:19:27
8387,6452,proposal,2023-06-20,2023-09-28,2024-11-11 09:19:27,2024-11-11 09:19:27
8388,1744,negotiation,2023-06-01,2022-11-18,2024-11-11 09:19:27,2024-11-11 09:19:27
8389,3612,discovery,2023-10-10,2023-10-25,2024-11-11 09:19:27,2024-11-11 09:19:27
8390,6314,discovery,2024-04-01,2024-03-25,2024-11-11 09:19:27,2024-11-11 09:19:27
8391,4023,discovery,2023-10-25,2023-06-13,2024-11-11 09:19:27,2024-11-11 09:19:27
8392,8035,negotiation,2023-01-26,2024-08-09,2024-11-11 09:19:27,2024-11-11 09:19:27
8393,1027,proposal,2024-10-05,2023-07-03,2024-11-11 09:19:27,2024-11-11 09:19:27
8394,6544,discovery,2024-03-25,2024-07-03,2024-11-11 09:19:27,2024-11-11 09:19:27
8395,9192,discovery,2023-08-08,2024-04-15,2024-11-11 09:19:27,2024-11-11 09:19:27
8396,2372,proposal,2024-09-09,2024-05-09,2024-11-11 09:19:27,2024-11-11 09:19:27
8397,3351,negotiation,2023-01-27,2023-12-04,2024-11-11 09:19:27,2024-11-11 09:19:27
8398,8859,negotiation,2024-03-22,2024-08-13,2024-11-11 09:19:27,2024-11-11 09:19:27
8399,5186,proposal,2023-07-09,2023-09-11,2024-11-11 09:19:27,2024-11-11 09:19:27
8400,5294,discovery,2023-03-28,2024-10-02,2024-11-11 09:19:27,2024-11-11 09:19:27
8401,2085,negotiation,2023-07-14,2023-07-27,2024-11-11 09:19:27,2024-11-11 09:19:27
8402,4455,proposal,2023-06-01,2023-04-09,2024-11-11 09:19:27,2024-11-11 09:19:27
8403,2360,discovery,2024-10-10,2023-05-03,2024-11-11 09:19:27,2024-11-11 09:19:27
8404,3449,negotiation,2024-05-10,2024-09-22,2024-11-11 09:19:27,2024-11-11 09:19:27
8405,232,proposal,2023-11-17,2023-09-10,2024-11-11 09:19:27,2024-11-11 09:19:27
8406,4224,discovery,2023-12-08,2024-02-28,2024-11-11 09:19:27,2024-11-11 09:19:27
8407,7442,discovery,2022-11-19,2023-09-14,2024-11-11 09:19:27,2024-11-11 09:19:27
8408,7524,discovery,2024-03-29,2024-10-12,2024-11-11 09:19:27,2024-11-11 09:19:27
8409,3170,discovery,2023-08-05,2024-03-06,2024-11-11 09:19:27,2024-11-11 09:19:27
8410,6520,negotiation,2023-04-22,2024-06-24,2024-11-11 09:19:27,2024-11-11 09:19:27
8411,4528,proposal,2024-09-26,2024-06-27,2024-11-11 09:19:27,2024-11-11 09:19:27
8412,6540,negotiation,2022-12-03,2023-01-05,2024-11-11 09:19:27,2024-11-11 09:19:27
8413,2591,proposal,2023-07-10,2024-04-17,2024-11-11 09:19:27,2024-11-11 09:19:27
8414,7628,negotiation,2024-05-03,2023-08-04,2024-11-11 09:19:27,2024-11-11 09:19:27
8415,9710,negotiation,2022-11-27,2023-08-26,2024-11-11 09:19:27,2024-11-11 09:19:27
8416,5250,discovery,2024-01-24,2023-09-29,2024-11-11 09:19:27,2024-11-11 09:19:27
8417,410,discovery,2024-03-09,2024-03-29,2024-11-11 09:19:27,2024-11-11 09:19:27
8418,6126,negotiation,2024-03-20,2023-02-22,2024-11-11 09:19:27,2024-11-11 09:19:27
8419,2821,negotiation,2023-05-08,2023-11-06,2024-11-11 09:19:27,2024-11-11 09:19:27
8420,6192,negotiation,2023-02-16,2024-08-02,2024-11-11 09:19:27,2024-11-11 09:19:27
8421,9765,discovery,2024-07-03,2022-12-22,2024-11-11 09:19:27,2024-11-11 09:19:27
8422,8284,discovery,2024-09-21,2023-07-24,2024-11-11 09:19:27,2024-11-11 09:19:27
8423,8603,negotiation,2023-08-15,2023-02-17,2024-11-11 09:19:27,2024-11-11 09:19:27
8424,178,discovery,2023-04-09,2023-11-13,2024-11-11 09:19:27,2024-11-11 09:19:27
8425,3143,negotiation,2024-06-03,2023-07-21,2024-11-11 09:19:27,2024-11-11 09:19:27
8426,6423,negotiation,2024-01-29,2023-02-24,2024-11-11 09:19:27,2024-11-11 09:19:27
8427,8796,discovery,2024-09-05,2023-05-08,2024-11-11 09:19:27,2024-11-11 09:19:27
8428,2127,discovery,2024-03-27,2024-09-13,2024-11-11 09:19:27,2024-11-11 09:19:27
8429,5310,negotiation,2024-10-04,2024-07-22,2024-11-11 09:19:27,2024-11-11 09:19:27
8430,7954,negotiation,2023-05-28,2023-07-09,2024-11-11 09:19:27,2024-11-11 09:19:27
8431,4750,proposal,2023-05-29,2022-11-08,2024-11-11 09:19:27,2024-11-11 09:19:27
8432,1121,discovery,2023-10-20,2024-01-12,2024-11-11 09:19:27,2024-11-11 09:19:27
8433,7492,discovery,2024-06-23,2024-10-18,2024-11-11 09:19:27,2024-11-11 09:19:27
8434,248,discovery,2023-05-26,2023-03-13,2024-11-11 09:19:27,2024-11-11 09:19:27
8435,9011,proposal,2023-05-25,2024-05-21,2024-11-11 09:19:27,2024-11-11 09:19:27
8436,5074,discovery,2023-08-30,2023-09-12,2024-11-11 09:19:27,2024-11-11 09:19:27
8437,9242,negotiation,2023-07-01,2024-05-04,2024-11-11 09:19:27,2024-11-11 09:19:27
8438,2978,negotiation,2024-03-31,2024-06-27,2024-11-11 09:19:27,2024-11-11 09:19:27
8439,7363,discovery,2023-05-21,2024-06-25,2024-11-11 09:19:27,2024-11-11 09:19:27
8440,2038,discovery,2024-07-03,2023-07-07,2024-11-11 09:19:27,2024-11-11 09:19:27
8441,7107,discovery,2023-03-28,2024-01-04,2024-11-11 09:19:27,2024-11-11 09:19:27
8442,8259,negotiation,2024-01-24,2024-05-27,2024-11-11 09:19:27,2024-11-11 09:19:27
8443,1738,proposal,2023-08-13,2022-11-17,2024-11-11 09:19:27,2024-11-11 09:19:27
8444,2690,proposal,2024-09-10,2023-06-01,2024-11-11 09:19:27,2024-11-11 09:19:27
8445,9388,negotiation,2024-09-14,2023-01-13,2024-11-11 09:19:27,2024-11-11 09:19:27
8446,5901,discovery,2023-09-11,2023-12-23,2024-11-11 09:19:27,2024-11-11 09:19:27
8447,145,proposal,2024-09-21,2023-09-12,2024-11-11 09:19:27,2024-11-11 09:19:27
8448,3381,negotiation,2024-05-10,2024-05-26,2024-11-11 09:19:27,2024-11-11 09:19:27
8449,3978,negotiation,2023-04-13,2023-02-03,2024-11-11 09:19:27,2024-11-11 09:19:27
8450,3684,negotiation,2022-12-13,2022-12-27,2024-11-11 09:19:27,2024-11-11 09:19:27
8451,9266,discovery,2023-02-24,2023-12-03,2024-11-11 09:19:27,2024-11-11 09:19:27
8452,8410,proposal,2024-06-15,2024-02-05,2024-11-11 09:19:27,2024-11-11 09:19:27
8453,3573,proposal,2024-09-06,2024-06-15,2024-11-11 09:19:27,2024-11-11 09:19:27
8454,334,proposal,2023-09-29,2024-10-18,2024-11-11 09:19:27,2024-11-11 09:19:27
8455,5839,negotiation,2023-01-24,2023-06-12,2024-11-11 09:19:27,2024-11-11 09:19:27
8456,2356,proposal,2022-11-17,2023-12-26,2024-11-11 09:19:27,2024-11-11 09:19:27
8457,5182,negotiation,2024-09-12,2023-05-26,2024-11-11 09:19:27,2024-11-11 09:19:27
8458,7471,discovery,2024-08-27,2023-12-25,2024-11-11 09:19:27,2024-11-11 09:19:27
8459,7557,proposal,2024-03-15,2023-11-29,2024-11-11 09:19:27,2024-11-11 09:19:27
8460,4031,negotiation,2024-04-23,2023-05-03,2024-11-11 09:19:27,2024-11-11 09:19:27
8461,2063,negotiation,2023-11-24,2023-08-18,2024-11-11 09:19:27,2024-11-11 09:19:27
8462,8370,proposal,2024-01-24,2022-10-26,2024-11-11 09:19:27,2024-11-11 09:19:27
8463,6255,discovery,2024-10-02,2024-02-14,2024-11-11 09:19:27,2024-11-11 09:19:27
8464,8662,proposal,2024-07-19,2024-03-22,2024-11-11 09:19:27,2024-11-11 09:19:27
8465,9371,discovery,2024-02-22,2023-05-25,2024-11-11 09:19:27,2024-11-11 09:19:27
8466,1487,negotiation,2024-07-23,2024-10-17,2024-11-11 09:19:27,2024-11-11 09:19:27
8467,9832,negotiation,2024-10-19,2024-02-02,2024-11-11 09:19:27,2024-11-11 09:19:27
8468,6818,discovery,2024-09-29,2023-07-07,2024-11-11 09:19:27,2024-11-11 09:19:27
8469,998,negotiation,2023-07-24,2024-06-05,2024-11-11 09:19:27,2024-11-11 09:19:27
8470,8231,negotiation,2024-03-06,2023-05-29,2024-11-11 09:19:27,2024-11-11 09:19:27
8471,7591,discovery,2023-09-20,2023-07-10,2024-11-11 09:19:27,2024-11-11 09:19:27
8472,1432,proposal,2022-11-23,2024-04-02,2024-11-11 09:19:27,2024-11-11 09:19:27
8473,3200,negotiation,2024-02-28,2023-02-07,2024-11-11 09:19:27,2024-11-11 09:19:27
8474,8957,discovery,2023-10-04,2024-09-01,2024-11-11 09:19:27,2024-11-11 09:19:27
8475,2164,discovery,2024-06-11,2023-03-25,2024-11-11 09:19:27,2024-11-11 09:19:27
8476,8248,negotiation,2023-09-24,2023-01-25,2024-11-11 09:19:27,2024-11-11 09:19:27
8477,9620,discovery,2023-04-27,2023-11-12,2024-11-11 09:19:27,2024-11-11 09:19:27
8478,464,negotiation,2022-10-31,2022-11-20,2024-11-11 09:19:27,2024-11-11 09:19:27
8479,7646,negotiation,2023-08-27,2022-12-12,2024-11-11 09:19:27,2024-11-11 09:19:27
8480,5782,discovery,2024-04-17,2023-11-03,2024-11-11 09:19:27,2024-11-11 09:19:27
8481,2433,discovery,2023-02-18,2024-10-10,2024-11-11 09:19:27,2024-11-11 09:19:27
8482,1329,proposal,2022-12-11,2024-08-08,2024-11-11 09:19:27,2024-11-11 09:19:27
8483,9918,discovery,2024-01-01,2023-01-28,2024-11-11 09:19:27,2024-11-11 09:19:27
8484,6382,proposal,2023-02-20,2023-08-04,2024-11-11 09:19:27,2024-11-11 09:19:27
8485,2538,proposal,2022-12-28,2023-04-12,2024-11-11 09:19:27,2024-11-11 09:19:27
8486,8174,negotiation,2024-06-27,2024-01-07,2024-11-11 09:19:27,2024-11-11 09:19:27
8487,976,negotiation,2024-03-29,2023-04-26,2024-11-11 09:19:27,2024-11-11 09:19:27
8488,6743,negotiation,2024-01-25,2023-03-12,2024-11-11 09:19:27,2024-11-11 09:19:27
8489,2005,proposal,2023-02-10,2024-05-02,2024-11-11 09:19:27,2024-11-11 09:19:27
